id,name,status,nodeCount,nodeNumber,username,tenantId,projectName,mqsVersion,keypair,neutronManagementNetwork,neutronManagementNetworkName,cloudDiskInUse,cloudDiskCapacity,createdAt,realIp,serviceName,administrator,monitorOn,antiAffinity,imageName,imageOsType,frameworkType,availabilityZone,instanceName,internalIp,cpu,ram,disk,version
a337bf82-2dfc-43b5-b747-e980991cb38b,es1280018,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:33:59,10.148.128.236,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280018-elasticsearch-master-2-e9a10-0,10.148.128.133,4,15360,300,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
a337bf82-2dfc-43b5-b747-e980991cb38b,es1280018,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:33:59,10.148.128.236,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280018-elasticsearch-core-1-49367-0,10.148.128.134,4,15360,300,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
2c6b2c02-519c-4a75-b5e1-65e625b2acbe,es1280017,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:29:35,10.148.128.235,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280017-elasticsearch-master-1-827eb-0,10.148.128.129,4,15360,300,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
2c6b2c02-519c-4a75-b5e1-65e625b2acbe,es1280017,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:29:35,10.148.128.235,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280017-elasticsearch-master-2-0067c-0,10.148.128.130,4,15360,300,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
2c6b2c02-519c-4a75-b5e1-65e625b2acbe,es1280017,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:29:35,10.148.128.235,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280017-elasticsearch-core-1-f595a-0,10.148.128.131,4,15360,300,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
24045d0d-b54b-4685-b1ef-3962c1936e68,es1280016,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 10:19:17,10.148.128.234,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280016-elasticsearch-master-1-ebe05-0,10.148.128.126,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
24045d0d-b54b-4685-b1ef-3962c1936e68,es1280016,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 10:19:17,10.148.128.234,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280016-elasticsearch-master-2-6eaa9-0,10.148.128.127,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
24045d0d-b54b-4685-b1ef-3962c1936e68,es1280016,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 10:19:17,10.148.128.234,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280016-elasticsearch-core-1-dd57f-0,10.148.128.128,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
21f4d905-3f30-43c7-9ada-075974770f36,es1280015,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:14:59,10.148.128.233,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280015-elasticsearch-master-1-8cff4-0,10.148.128.123,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
21f4d905-3f30-43c7-9ada-075974770f36,es1280015,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:14:59,10.148.128.233,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280015-elasticsearch-master-2-691d3-0,10.148.128.124,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
21f4d905-3f30-43c7-9ada-075974770f36,es1280015,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:14:59,10.148.128.233,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280015-elasticsearch-core-1-1bd6c-0,10.148.128.125,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
e9d1047c-f5e1-48cd-a6fc-c61216cad4cb,es1280014,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:10:40,10.148.128.232,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280014-elasticsearch-master-2-fa839-0,10.148.128.121,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
e9d1047c-f5e1-48cd-a6fc-c61216cad4cb,es1280014,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:10:40,10.148.128.232,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280014-elasticsearch-core-1-0d2e6-0,10.148.128.122,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
e9d1047c-f5e1-48cd-a6fc-c61216cad4cb,es1280014,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:10:40,10.148.128.232,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280014-elasticsearch-master-1-f6cdc-0,10.148.128.120,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
f7bf9d0a-b896-4105-8dc9-a8617dc26035,es1280013,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:06:29,10.148.128.231,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280013-elasticsearch-master-2-42a5c-0,10.148.128.118,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
f7bf9d0a-b896-4105-8dc9-a8617dc26035,es1280013,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:06:29,10.148.128.231,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280013-elasticsearch-core-1-4909a-0,10.148.128.119,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
f7bf9d0a-b896-4105-8dc9-a8617dc26035,es1280013,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:06:29,10.148.128.231,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280013-elasticsearch-master-1-cacdc-0,10.148.128.117,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
f95415e2-10d9-41cf-a444-85b7e99b5afc,es1280012,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:01:33,10.148.128.230,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280012-elasticsearch-master-1-9a5db-0,10.148.128.114,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
f95415e2-10d9-41cf-a444-85b7e99b5afc,es1280012,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:01:33,10.148.128.230,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280012-elasticsearch-master-2-8bd7a-0,10.148.128.115,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
f95415e2-10d9-41cf-a444-85b7e99b5afc,es1280012,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 10:01:33,10.148.128.230,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280012-elasticsearch-core-1-f0c1a-0,10.148.128.116,4,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
9f5f3ed1-6eb9-4c98-bc2c-b7f01e900bb8,es1280010,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:53:10,10.148.128.228,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280010-elasticsearch-master-1-0a88c-0,10.148.128.108,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
9f5f3ed1-6eb9-4c98-bc2c-b7f01e900bb8,es1280010,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:53:10,10.148.128.228,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280010-elasticsearch-master-2-463aa-0,10.148.128.109,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
9f5f3ed1-6eb9-4c98-bc2c-b7f01e900bb8,es1280010,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:53:10,10.148.128.228,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280010-elasticsearch-core-1-8fdc2-0,10.148.128.110,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
5e2f972b-d7b3-4dd1-bbf4-3b1213d62443,es1280009,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:49:28,10.148.128.227,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280009-elasticsearch-master-2-f647d-0,10.148.128.106,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
5e2f972b-d7b3-4dd1-bbf4-3b1213d62443,es1280009,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:49:28,10.148.128.227,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280009-elasticsearch-core-1-eb2cd-0,10.148.128.107,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
5e2f972b-d7b3-4dd1-bbf4-3b1213d62443,es1280009,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:49:28,10.148.128.227,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280009-elasticsearch-master-1-fa599-0,10.148.128.105,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
1bc6edef-0bd4-4ea8-aa7b-aeaa7a28c35f,es1280008,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:42:09,10.148.128.226,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280008-elasticsearch-master-1-96714-0,10.148.128.102,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
1bc6edef-0bd4-4ea8-aa7b-aeaa7a28c35f,es1280008,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:42:09,10.148.128.226,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280008-elasticsearch-master-2-9bea4-0,10.148.128.103,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
1bc6edef-0bd4-4ea8-aa7b-aeaa7a28c35f,es1280008,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:42:09,10.148.128.226,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280008-elasticsearch-core-1-00bef-0,10.148.128.104,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
4c82abb7-3291-44c3-bd8e-3fa17f390b60,es1280007,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:37:06,10.148.128.225,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280007-elasticsearch-master-1-1462f-0,10.148.128.99,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
4c82abb7-3291-44c3-bd8e-3fa17f390b60,es1280007,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:37:06,10.148.128.225,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280007-elasticsearch-master-2-008ac-0,10.148.128.100,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
4c82abb7-3291-44c3-bd8e-3fa17f390b60,es1280007,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:37:06,10.148.128.225,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280007-elasticsearch-core-1-a9ce4-0,10.148.128.101,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
b6a44cdd-e245-4eca-9026-e6ee8b629b08,es1280006,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:22:38,10.148.128.224,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280006-elasticsearch-master-2-69a99-0,10.148.128.97,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
b6a44cdd-e245-4eca-9026-e6ee8b629b08,es1280006,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:22:38,10.148.128.224,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280006-elasticsearch-core-1-21804-0,10.148.128.98,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
b6a44cdd-e245-4eca-9026-e6ee8b629b08,es1280006,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:22:38,10.148.128.224,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280006-elasticsearch-master-1-38802-0,10.148.128.96,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
12c4d314-bf3f-40fb-b1ba-0bcda67079a0,es1280005,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:07:37,10.148.128.223,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280005-elasticsearch-master-1-18f70-0,10.148.128.93,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
12c4d314-bf3f-40fb-b1ba-0bcda67079a0,es1280005,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:07:37,10.148.128.223,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280005-elasticsearch-master-2-3e9d9-0,10.148.128.94,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
12c4d314-bf3f-40fb-b1ba-0bcda67079a0,es1280005,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,True,0G,2025-09-12 09:07:37,10.148.128.223,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280005-elasticsearch-core-1-329dd-0,10.148.128.95,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
90b04b09-20db-4fe1-8d42-7964ee56f997,es1280004,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:02:54,10.148.128.222,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280004-elasticsearch-master-1-84782-0,10.148.128.90,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
90b04b09-20db-4fe1-8d42-7964ee56f997,es1280004,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:02:54,10.148.128.222,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280004-elasticsearch-master-2-087bf-0,10.148.128.91,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
90b04b09-20db-4fe1-8d42-7964ee56f997,es1280004,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 09:02:54,10.148.128.222,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280004-elasticsearch-core-1-96464-0,10.148.128.92,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
bf2e5af4-2c11-4b7c-9e44-20f324a44006,es1280003,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 08:57:39,10.148.128.221,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280003-elasticsearch-master-1-74974-0,10.148.128.87,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
bf2e5af4-2c11-4b7c-9e44-20f324a44006,es1280003,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 08:57:39,10.148.128.221,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280003-elasticsearch-master-2-a232d-0,10.148.128.88,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
bf2e5af4-2c11-4b7c-9e44-20f324a44006,es1280003,ACTIVE,3,3,sztzyjy,f6f67bd69dc54d54b84b2e7497e69e0a,hlw-海南省教育厅,E7601L02-V500R001B01D021_RC27,dbaas,b12cadf4-7099-4cc3-b388-4b8a19e490ca,hnsjyt-128.0-24,False,,2025-09-12 08:57:39,10.148.128.221,elasticsearch,admin,1,False,MQS-NingOS-X86-MQS-1.6,NingOS,x86,HLW_HG4_Domain01,es1280003-elasticsearch-core-1-c4a1a-0,10.148.128.89,8,16384,100,"{'ELASTICSEARCH': '7.10.2', 'KIBANA': '7.10.2'}"
