name,status,nodeNumber,availabilityZone.id,availabilityZone.zone,availabilityZone.virtType,username,projectName,neutronManagementNetworkName,nodeGroups.0.id,nodeGroups.0.name,nodeGroups.0.nodeProcesses.0,nodeGroups.0.nodeProcesses.1,nodeGroups.0.nodeProcesses.2,nodeGroups.0.availabilityZone,nodeGroups.0.instances.0.instanceName,nodeGroups.0.instances.0.instanceId,nodeGroups.0.instances.0.internalIp,nodeGroups.0.instances.0.managementIp,nodeGroups.0.instances.0.id,nodeGroups.0.nodeGroupTemplateId,nodeGroups.0.count,nodeGroups.0.flavorId,nodeGroups.0.cpu,nodeGroups.0.ram,nodeGroups.0.disk,nodeGroups.1.id,nodeGroups.1.name,nodeGroups.1.nodeProcesses.0,nodeGroups.1.nodeProcesses.1,nodeGroups.1.nodeProcesses.2,nodeGroups.1.availabilityZone,nodeGroups.1.instances.0.instanceName,nodeGroups.1.instances.0.instanceId,nodeGroups.1.instances.0.internalIp,nodeGroups.1.instances.0.managementIp,nodeGroups.1.instances.0.id,nodeGroups.1.nodeGroupTemplateId,nodeGroups.1.count,nodeGroups.1.flavorId,nodeGroups.1.cpu,nodeGroups.1.ram,nodeGroups.1.disk,nodeGroups.2.id,nodeGroups.2.name,nodeGroups.2.nodeProcesses.0,nodeGroups.2.nodeProcesses.1,nodeGroups.2.availabilityZone,nodeGroups.2.instances.0.instanceName,nodeGroups.2.instances.0.instanceId,nodeGroups.2.instances.0.internalIp,nodeGroups.2.instances.0.managementIp,nodeGroups.2.instances.0.id,nodeGroups.2.nodeGroupTemplateId,nodeGroups.2.count,nodeGroups.2.flavorId,nodeGroups.2.cpu,nodeGroups.2.ram,nodeGroups.2.disk,realIp,nodeGroups.2.nodeProcesses.2
djgmq31,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,f6c867ec-7d3f-49a7-b82c-a5529255595e,rabbitmq-master-2-33588,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq31-rabbitmq-master-2-33588-0,3142f36c-0a8d-4713-91c6-813fd6d9b66c,10.148.131.204,10.148.131.204,b19acf8b-b000-42d8-884f-53d1a541f25e,8825cb9f-5a90-4989-be04-1112a78e5a5c,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,7e70612a-fa46-4e81-8c51-4f8a5e94a96a,rabbitmq-core-1-4fe40,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq31-rabbitmq-core-1-4fe40-0,3b25963c-3fdf-4e07-812c-b92de4290c55,10.148.131.131,10.148.131.131,14afca6b-b820-405c-8744-54836e3a24fe,c4a560ce-4c74-4521-b3f0-acef0669c98a,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,e2ea52e7-031d-4bf8-b732-786df4ccdaba,rabbitmq-master-1-d7d25,AMBARI,AMBARI_AGENT,HLW_HG4_Domain01,djgmq31-rabbitmq-master-1-d7d25-0,55ac1d8c-ea95-4fa0-bce9-f842bca48440,10.148.131.137,10.148.131.137,85d61119-db3a-4735-b27b-d17b1db0064a,53540513-8613-4532-a07c-47d501453388,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.57,RABBITMQ
djgmq026,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,b9615482-6a41-49db-95eb-6ca4b726e4d9,rabbitmq-master-1-7bb52,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq026-rabbitmq-master-1-7bb52-0,c0154f70-86d5-4ccf-8419-f170a9dc6d38,10.148.131.220,10.148.131.220,ddd4a492-df02-44a6-ac0e-f05d5ba7c087,aa79831e-0c94-4038-98ff-103ccadadf06,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,d3e2583a-d006-44c7-90ba-60aeb6f86fee,rabbitmq-master-2-11d4b,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq026-rabbitmq-master-2-11d4b-0,c5840b95-921a-4b67-881f-8a7f8a89bf5a,10.148.131.175,10.148.131.175,a353acb9-429e-4d56-8750-6c8136dc65b7,4c64342f-74b2-4c45-b061-c1f6cc424402,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,94d5ee13-571e-461e-b871-44eb730bdedb,rabbitmq-core-1-27b46,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq026-rabbitmq-core-1-27b46-0,4ceabceb-5f9b-4d67-b3c2-5f57ff2e20f7,10.148.131.64,10.148.131.64,c42c3e9c-7e86-4573-9019-647fb764bf3e,3fabca49-5054-48dc-9125-5958b272a7e5,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.54,
djgmq029,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,3ff2d87d-9318-49a3-aecd-7bdf6015bc17,rabbitmq-master-1-5d7d6,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq029-rabbitmq-master-1-5d7d6-0,6acb49cb-b4ad-489a-8e71-7ca8bcf0a7cb,10.148.131.124,10.148.131.124,27f9e3c0-de47-4b85-9d08-6ef1f244b548,182d0c96-6c13-4c2a-a975-4483ea48bbbb,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,c74692e0-9284-4686-a464-18fad183ecdb,rabbitmq-master-2-05c19,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq029-rabbitmq-master-2-05c19-0,87a5a4cc-c632-4787-8695-80e3df2f93c5,10.148.131.250,10.148.131.250,94ac4991-9847-4870-bb5d-e434c7f1e53d,dab994db-3c3c-4f7d-a5ef-f67691560a69,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,cc256936-f725-4279-825d-e30df2c84fda,rabbitmq-core-1-7cbcb,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq029-rabbitmq-core-1-7cbcb-0,3b05536a-0ce8-437e-aab1-21a13d155e65,10.148.131.193,10.148.131.193,e77279fd-5a37-4b5e-b2bc-e25d8af8667f,a5294a87-efca-49c9-ae1b-e3e997657896,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.51,
djgmq24,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,c55d3f9b-0a9d-459a-92c9-5889d44bba26,rabbitmq-master-1-6b988,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq24-rabbitmq-master-1-6b988-0,9e919050-d478-4858-9750-bc6068eb45ba,10.148.131.42,10.148.131.42,8b3734c0-9f93-4e98-b43f-1bab9f169eb8,9c17815d-94bf-49a6-aa70-835c49236be4,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,44d4b619-bc17-44f2-97e9-76625200155f,rabbitmq-master-2-38e29,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq24-rabbitmq-master-2-38e29-0,a7f574c4-8993-4655-8755-fd3b051e088a,10.148.131.48,10.148.131.48,ac0c6a06-e96a-4822-9233-f8c4fcb5007e,6d6aac94-1819-4762-9b22-8db9c5955f9a,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,d9f366b4-9dae-4b5a-9f63-8f2463ff305b,rabbitmq-core-1-0124e,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq24-rabbitmq-core-1-0124e-0,6d2e9b39-a5b7-4712-a530-bdfe093ce7a1,10.148.131.253,10.148.131.253,55585cd5-8959-47f0-8700-238ca70cdd16,27325eea-fcba-4f4b-b722-f75127f6571d,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,10.148.131.40,
djgmq022,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,4d6950ff-b138-4a13-8b97-ffcbe553aaec,rabbitmq-core-1-b92f8,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq022-rabbitmq-core-1-b92f8-0,f1018c7f-5245-4826-8761-8e5f6e48545c,10.148.131.41,10.148.131.41,9847e267-6ea7-4b15-8d81-8d716707fcf3,14f08bba-3c27-40a3-8628-3389904fed56,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,fddd9b97-4063-4678-a4aa-02567404063d,rabbitmq-master-1-9b311,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq022-rabbitmq-master-1-9b311-0,423f917f-f8fb-407f-bc0f-a124d70807e0,10.148.131.127,10.148.131.127,722a73c7-47eb-4759-b077-ff741c62ace2,296898d1-fdf6-40e8-a737-4881bdfa1b94,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,5a5a7feb-b4a1-4501-ae65-9777810f99d5,rabbitmq-master-2-f2874,AMBARI_AGENT,AMBARI_SLAVE,HLW_HG4_Domain01,djgmq022-rabbitmq-master-2-f2874-0,18777dc4-d7f8-44ae-ba23-9269650385e5,10.148.131.159,10.148.131.159,147c6a4a-beb3-4bdd-a220-201775245070,acc9e258-914a-4ec8-8f1d-cec81433382c,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.38,RABBITMQ
djgmq030,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,9925be6e-5c73-4e80-a0f3-9f227dc60bd8,rabbitmq-master-1-bd51f,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq030-rabbitmq-master-1-bd51f-0,dc1c4bdb-3e52-4279-b014-c2328ff8a677,10.148.131.83,10.148.131.83,eb7ac36c-0c7d-4071-8709-8f5e33535a46,d408093d-a787-4174-b94a-493d45367635,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,c014cb23-0800-4da5-a027-dc1f698fe917,rabbitmq-master-2-6ba3a,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq030-rabbitmq-master-2-6ba3a-0,70a955ba-6029-478a-a31c-92db23f76de8,10.148.131.80,10.148.131.80,008dad7d-c43d-43ea-92a0-23d50e1e8d6a,fa468526-5f65-469a-b9c2-5802af0e28c0,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,68539afd-288e-49ca-bd56-7bbcf6214f58,rabbitmq-core-1-648af,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq030-rabbitmq-core-1-648af-0,84c7af47-5034-4bec-a401-a03cffac1a85,10.148.131.106,10.148.131.106,36df177c-bd66-492c-a5ad-014f63999d06,2cc0f8ee-802d-4a75-bf19-610cf1886c1c,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.37,
djgmq028,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,08a52673-2d0f-471c-ac03-03cc54e26f75,rabbitmq-master-1-daa8d,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq028-rabbitmq-master-1-daa8d-0,17d0f90b-5af8-4173-98aa-79c2c99efc96,10.148.131.58,10.148.131.58,82cd79ca-bd6b-4b71-94b2-683d2d9a96e4,2884d5d7-ced2-47fe-96a2-f6e2802c7e61,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,237e0d8d-6ea0-457f-bc49-264ebccfe6ae,rabbitmq-master-2-ae910,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq028-rabbitmq-master-2-ae910-0,1eb8a356-4bea-4d8a-80cf-1b430a092289,10.148.131.245,10.148.131.245,c0e31e83-cab7-4e78-846a-50d55afa8ef5,e92d43cf-9da9-4726-8524-f1ba419a7514,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,52df0848-1c16-4848-b300-9b62da7d0956,rabbitmq-core-1-21093,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq028-rabbitmq-core-1-21093-0,1bc330d8-85df-4616-8256-d2f3eacc612c,10.148.131.135,10.148.131.135,f0caf202-fa06-46c9-a259-62c2fcae0d08,9adf816d-26e3-42c0-8315-d2226f8e1a2d,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.36,
djgmq027,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,e1feadc1-e2ce-4285-a821-11410388eb31,rabbitmq-master-1-f3bbe,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq027-rabbitmq-master-1-f3bbe-0,790d20f2-7b02-4190-860a-70fdf69c24f9,10.148.131.205,10.148.131.205,5e09e586-08e4-4145-849e-e59487c39b13,195b63a8-39a7-4cff-bc1f-baaf76537249,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,1115e803-dc66-43fe-b1f4-9fab97a42913,rabbitmq-master-2-980de,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq027-rabbitmq-master-2-980de-0,d151a620-a920-4fd8-86eb-bc27ecf6829e,10.148.131.190,10.148.131.190,ff3d43b2-c35e-44dd-83b9-62e915a7556f,bd44d577-4281-4307-961e-89966d13bceb,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,d73fc57c-fbe8-49d3-9526-69e132db5cc5,rabbitmq-core-1-bedfd,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq027-rabbitmq-core-1-bedfd-0,0f350160-6816-4f44-ba0e-c6f79449a2c8,10.148.131.185,10.148.131.185,5a7ff117-64b7-481e-a41b-a6b2c9308267,2a0ff336-fd6c-4746-a25b-a1587c19577c,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.35,
djgmq025,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,4d5843b6-1da1-47b1-a904-6bec39a15b17,rabbitmq-master-1-70471,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq025-rabbitmq-master-1-70471-0,06e97187-c0e2-499c-81a6-f6e3290432db,10.148.131.144,10.148.131.144,82a6e641-0170-411f-8310-199f817c1189,31b1bd1f-be2e-4c15-947e-5f6c95ede5bb,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,ebe675bd-f245-4f3a-bb2d-575710a0383d,rabbitmq-master-2-60eb4,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq025-rabbitmq-master-2-60eb4-0,edd0e369-4ae9-40c9-86e0-e63af0b907f9,10.148.131.167,10.148.131.167,ba91b873-f391-4b80-a1fd-92c943e4b3e4,ae01dff7-abc4-4d69-b684-f7a53a0fab12,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,ab875140-0c40-4c72-87cb-e32a0e575255,rabbitmq-core-1-b6857,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq025-rabbitmq-core-1-b6857-0,6f957a46-4600-4d79-9930-f2c69259f4eb,10.148.131.66,10.148.131.66,740ae3c6-8be7-4974-a341-63bd2c43a84a,70921c24-8fae-4e80-aa2e-d21d8be737c1,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.32,
djgmq023,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,3c7423af-a002-4953-af0a-25357d216734,rabbitmq-master-2-d3e5f,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq023-rabbitmq-master-2-d3e5f-0,3096058e-3d03-4cf5-92e0-d097ba730e45,10.148.131.184,10.148.131.184,efee1111-c866-46af-9748-a57157bd5f20,0b530cdf-993f-4f87-89fc-63c3cbe29940,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,aee53dd3-2ba2-4e73-903e-3d3775209184,rabbitmq-core-1-73411,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq023-rabbitmq-core-1-73411-0,f8c57933-b6d6-4647-9415-87efc55401b6,10.148.131.180,10.148.131.180,c987d733-bb4f-49af-b7cc-4c5300dab203,543641d2-79c1-47d5-bc2b-b12882efb86e,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,8f287cee-6c2f-41cb-a108-b03491607a80,rabbitmq-master-1-b19b6,AMBARI,AMBARI_AGENT,HLW_HG4_Domain01,djgmq023-rabbitmq-master-1-b19b6-0,9c32d2f6-48c0-4db3-a2de-978424349161,10.148.131.225,10.148.131.225,a06c01a3-8c9b-4240-a641-7acb58563a75,ba27101d-2ba5-4bda-9e17-defae7605349,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.31,RABBITMQ
djgmq021,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,d296fef4-894e-4b35-b9a7-0a0f07409971,rabbitmq-master-1-914f1,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq021-rabbitmq-master-1-914f1-0,58d21f2f-b906-4f36-bbea-1d62d0a70cfc,10.148.131.196,10.148.131.196,e43334fd-1bab-4b7e-a266-e1f83cc3e1bd,52e28cf5-977b-4e24-b258-4d0bc21bd74e,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,050e68cf-7a28-4dc6-8e62-7eb0956de551,rabbitmq-master-2-7a14e,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq021-rabbitmq-master-2-7a14e-0,f8c9c120-f754-44dc-9b20-bdfd22574558,10.148.131.75,10.148.131.75,f01f44f4-9cca-43d0-8221-5f80c30ce25b,140e1d98-22c2-453f-8d59-7e20a4f5d1bd,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,71c780af-aeb8-464d-a584-9c1ff323e932,rabbitmq-core-1-17d15,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq021-rabbitmq-core-1-17d15-0,ff2addf9-0414-455b-a5e4-f5169c7d88ec,10.148.131.155,10.148.131.155,eddcbf17-f899-44a1-82cd-18cc7ee85cba,75ee73ec-6108-4472-99db-f115049c6578,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,10.148.131.30,
djgmq020,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,7a91678b-2b81-4a95-91fd-f6215c9f420a,rabbitmq-master-1-9e040,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq020-rabbitmq-master-1-9e040-0,3aba91f5-4401-4120-b38d-b5c85d25266b,10.148.131.118,10.148.131.118,3d60b549-957a-44d7-a4fe-209b64eb185c,37a62d4b-6a37-437e-96a7-20dde7bbf818,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,442b03ef-0cbd-4f90-b532-59c34687da5a,rabbitmq-master-2-e50c9,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq020-rabbitmq-master-2-e50c9-0,1b2cc111-4a6f-438b-81eb-3a33a8ce3f5b,10.148.131.73,10.148.131.73,c69e1e2d-fb08-4afe-9f47-8154cdb144d0,b3b1165c-2cd4-436f-9278-2d4d21ab8db1,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,e24ac745-49f5-4616-bed3-d8aade5b65c5,rabbitmq-core-1-c52c3,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq020-rabbitmq-core-1-c52c3-0,4f3e9c04-b009-468a-acf3-b4b60208d281,10.148.131.84,10.148.131.84,5c981193-988b-4069-9e79-6b9d906df008,0a3584fe-7c86-4e2a-9ad7-01e33462d20e,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.29,
djgmq017,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,b468e856-8425-4d27-92d6-e66f0ab16a96,rabbitmq-master-1-d7609,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq017-rabbitmq-master-1-d7609-0,8f62e7d9-deb6-4c53-9b01-761cd813c139,10.148.131.158,10.148.131.158,86c10e01-e8fc-4e06-a070-379336b83f18,4d0afe68-b04b-49a7-84c0-c1c833d110c4,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,a12e5bae-beb4-4e14-a951-e9eaab1bb9a7,rabbitmq-master-2-d5668,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq017-rabbitmq-master-2-d5668-0,3daf8e76-9d66-4f82-917f-af5870964d39,10.148.131.123,10.148.131.123,f55a5bb1-8488-4993-b3f4-a3f09d2ce6cc,8d9576cf-f468-4756-9687-2ac301bfe36a,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,ec096bf3-a49f-416d-83a9-395357acc70e,rabbitmq-core-1-ef627,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq017-rabbitmq-core-1-ef627-0,68ccbf97-6b49-479a-be3f-92dfd5380fb2,10.148.131.82,10.148.131.82,c7785e13-ffd9-44b6-a961-fcd9292081ff,716f9965-b4c1-4f25-a73b-1ad718501a92,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.25,
djgmq019,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,51548291-a29a-4ef5-ae4b-82487d3782e4,rabbitmq-master-2-e1fb6,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq019-rabbitmq-master-2-e1fb6-0,324ea6c6-ee37-4314-9c92-c5f6596bfe1f,10.148.131.203,10.148.131.203,dd760cf2-9b2b-4842-8656-3106c33c170a,32d57300-5e0f-491b-8cdb-a8f37c99969e,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,c0447147-426d-4630-9ca9-baf24abb2c1c,rabbitmq-core-1-6cd0e,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq019-rabbitmq-core-1-6cd0e-0,ae1efb0f-bd16-4276-9b34-246df7b7de8e,10.148.131.53,10.148.131.53,3bab6ead-628b-4b03-b747-26c5b53280c7,951440ca-ea22-4fc8-94c9-99d8dae577fa,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,c55cbcc5-4561-4b4e-9f9e-b9ec6aab35dd,rabbitmq-master-1-774d6,AMBARI,AMBARI_AGENT,HLW_HG4_Domain01,djgmq019-rabbitmq-master-1-774d6-0,c70c9a6e-06ca-42da-84c4-4c097b6b333a,10.148.131.187,10.148.131.187,74abb848-9d63-4de1-8c58-758d7c1ef745,8aa09753-2bf7-4987-811f-4fb294995348,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.24,RABBITMQ
djgmq008,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,3d367d08-8462-403b-ae12-37dfbc71ae1b,rabbitmq-master-1-87034,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq008-rabbitmq-master-1-87034-0,3e8f7d4a-c2b7-4c82-8a7f-d56bb76df19a,10.148.131.211,10.148.131.211,24c6daca-e664-4924-9909-1860201f76c6,f07f4f76-ba60-43c7-9e6c-8480978273a6,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,02d36757-b0e5-4b9a-ad42-ea25e65cad25,rabbitmq-master-2-0b2eb,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq008-rabbitmq-master-2-0b2eb-0,9f943dd1-b96a-4c45-9534-f73b49161233,10.148.131.212,10.148.131.212,4638603c-d81d-41fc-b9e8-e1687847bb5c,b29517b2-1e1f-4826-a0aa-cc34d8e75a12,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,08b495c3-d64b-458d-9f97-db799850903f,rabbitmq-core-1-c4858,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq008-rabbitmq-core-1-c4858-0,9ce1d270-9d6a-4b92-ad24-1a02d5ca4648,10.148.131.45,10.148.131.45,96311ef2-f9ab-42bd-8a11-d09732328621,1a022257-000a-4dde-8d53-ef80e1d11926,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,10.148.131.12,
djgmq005,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,dccd108a-221d-4c21-98c3-ad19b58dc4e6,rabbitmq-master-1-7ee50,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq005-rabbitmq-master-1-7ee50-0,80fcd4e1-ee2f-46ba-9a2b-38aabf046e64,10.148.131.26,10.148.131.26,756db9bb-4b7d-4187-8ccd-3af773636245,b7f28fef-0b32-4915-a397-e37cccf8e026,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,5ffa27d7-653a-4ac7-8a7d-eef55e46ba89,rabbitmq-master-2-02baa,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq005-rabbitmq-master-2-02baa-0,1186216c-782d-4485-9718-d05d3d925eb3,10.148.131.140,10.148.131.140,1072050a-cad2-4d3f-bf8f-422bd53c825f,c1ba2306-d065-4f5b-b088-66c8d8cd877d,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,93d4c8f0-88b1-46ac-8c77-6395cc948037,rabbitmq-core-1-058f6,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq005-rabbitmq-core-1-058f6-0,783d3e31-5a7e-42b2-9b90-92ad6ebc04e4,10.148.131.105,10.148.131.105,5e9b55e4-7ef8-4130-9078-8aab7549f917,a6e1b0cf-6929-4ca6-9f36-c9b0abfb0e58,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.11,
